cleaned_data
date,s_and_p_comp,dividend,earnings,CPI,fraction_date,long_interest_rate,real_price,real_dividend,real_total_return_price,real_earnings,real_scaled_earnings,CAPE,TR_CAPE,excess_CAPE,montly_bond_return,real_bond_return,10_year_stock_return,10_year_bond_return,10_year_excess_return
1884-08,"4,74","0,32","0,34","8,75","1884,62","3,56","148,36","9,91","334,91","10,64","24,02","13,86","17,83","0,71%","1,00","3,00","6,80%","6,34%","0,46%"
1884-09,"4,59","0,32","0,33","8,66","1884,71","3,55","145,25","9,97","329,75","10,52","23,89","13,57","17,47","0,77%","1,00","3,05","7,03%","6,09%","0,94%"
1884-10,"4,44","0,31","0,33","8,56","1884,79","3,55","142,06","10,02","324,41","10,40","23,75","13,27","17,11","0,99%","1,00","3,09","7,21%","6,28%","0,93%"
1884-11,"4,35","0,31","0,32","8,37","1884,87","3,54","142,34","10,20","327,00","10,39","23,87","13,30","17,17","0,85%","1,00","3,17","7,17%","6,05%","1,12%"
1884-12,"4,34","0,31","0,31","8,28","1884,96","3,53","143,65","10,26","331,97","10,26","23,71","13,43","17,36","0,67%","1,00","3,22","7,11%","6,09%","1,02%"
1885-01,"4,24","0,30","0,31","8,28","1885,04","3,52","140,34","10,07","326,26","10,15","23,60","13,13","16,99","0,85%","1,00","3,23","7,21%","6,10%","1,11%"
1885-02,"4,37","0,30","0,30","8,37","1885,12","3,51","143,00","9,76","334,33","9,92","23,20","13,38","17,33","0,83%","1,00","3,21","6,84%","6,20%","0,64%"
1885-03,"4,38","0,29","0,30","8,18","1885,21","3,50","146,66","9,79","344,80","10,05","23,62","13,73","17,80","0,43%","1,00","3,30","6,56%","5,93%","0,62%"
1885-04,"4,37","0,29","0,30","8,28","1885,29","3,48","144,64","9,49","341,91","9,82","23,21","13,55","17,58","0,57%","1,00","3,27","6,68%","5,59%","1,10%"
1885-05,"4,32","0,28","0,29","8,09","1885,37","3,47","146,35","9,51","347,83","9,94","23,62","13,71","17,80","0,51%","1,00","3,36","6,96%","5,17%","1,79%"
1885-06,"4,30","0,28","0,29","7,90","1885,46","3,46","149,19","9,54","356,45","10,06","24,04","13,98","18,17","0,32%","1,00","3,46","6,80%","4,76%","2,04%"
1885-07,"4,46","0,27","0,29","7,99","1885,54","3,45","152,89","9,23","367,15","9,83","23,60","14,33","18,63","0,28%","1,00","3,43","6,71%","5,01%","1,70%"
1885-08,"4,71","0,26","0,28","7,99","1885,62","3,43","161,46","9,03","389,53","9,71","23,43","15,13","19,68","-0,16%","1,00","3,44","6,42%","5,13%","1,29%"
1885-09,"4,65","0,26","0,28","7,90","1885,71","3,42","161,33","8,93","391,00","9,71","23,54","15,12","19,66","-0,18%","1,00","3,50","6,48%","4,99%","1,50%"
1885-10,"4,92","0,25","0,28","7,90","1885,79","3,41","170,70","8,73","415,47","9,60","23,37","15,99","20,80","-0,53%","1,00","3,51","5,72%","4,97%","0,75%"
1885-11,"5,24","0,25","0,27","7,99","1885,87","3,40","179,63","8,43","438,93","9,37","22,89","16,82","21,88","-0,63%","1,00","3,48","4,82%","5,07%","-0,26%"
1885-12,"5,20","0,24","0,27","8,18","1885,96","3,38","174,12","8,04","427,09","9,04","22,18","16,30","21,19","-0,11%","1,00","3,42","4,65%","5,45%","-0,79%"
1886-01,"5,20","0,24","0,28","7,99","1886,04","3,37","178,26","8,17","438,93","9,43","23,21","16,69","21,69","-0,39%","1,00","3,51","4,43%","5,33%","-0,90%"
1886-02,"5,30","0,24","0,28","7,99","1886,12","3,38","181,69","8,11","449,03","9,60","23,72","17,01","22,09","-0,51%","1,00","3,52","4,81%","5,51%","-0,70%"
1886-03,"5,19","0,24","0,29","7,90","1886,21","3,40","180,06","8,15","446,69","9,89","24,53","16,84","21,87","-0,58%","1,00","3,56","4,74%","5,41%","-0,67%"
1886-04,"5,12","0,23","0,29","7,80","1886,29","3,41","179,80","8,19","447,73","10,18","25,36","16,80","21,81","-0,61%","1,00","3,61","5,00%","5,46%","-0,46%"
1886-05,"5,02","0,23","0,30","7,61","1886,37","3,42","180,70","8,34","451,69","10,62","26,54","16,86","21,89","-0,54%","1,00","3,71","5,05%","5,39%","-0,33%"
1886-06,"5,25","0,23","0,30","7,52","1886,46","3,43","191,37","8,38","480,12","10,94","27,44","17,83","23,13","-0,72%","1,00","3,77","4,42%","5,44%","-1,02%"
1886-07,"5,33","0,23","0,31","7,61","1886,54","3,45","191,85","8,22","483,06","10,98","27,64","17,85","23,13","-0,62%","1,00","3,73","3,69%","5,60%","-1,90%"
1886-08,"5,37","0,23","0,31","7,71","1886,62","3,46","190,91","8,06","482,36","11,02","27,85","17,72","22,95","-0,56%","1,00","3,69","3,14%","5,76%","-2,61%"
1886-09,"5,51","0,23","0,32","7,71","1886,71","3,47","195,89","8,00","496,62","11,20","28,39","18,15","23,48","-0,80%","1,00","3,69","3,41%","5,78%","-2,37%"
1886-10,"5,65","0,22","0,32","7,71","1886,79","3,48","200,86","7,94","510,92","11,38","28,94","18,56","24,00","-1,11%","1,00","3,70","3,08%","5,49%","-2,41%"
1886-11,"5,79","0,22","0,33","7,71","1886,87","3,50","205,84","7,88","525,25","11,55","29,48","18,97","24,50","-1,32%","1,00","3,71","3,21%","5,21%","-2,00%"
1886-12,"5,64","0,22","0,33","7,80","1886,96","3,51","198,06","7,73","507,05","11,59","29,67","18,19","23,49","-1,17%","1,00","3,67","3,23%","5,37%","-2,14%"
1887-01,"5,58","0,22","0,33","7,99","1887,04","3,52","191,29","7,63","491,34","11,40","29,28","17,51","22,59","-0,90%","1,00","3,59","3,89%","5,95%","-2,06%"
1887-02,"5,54","0,23","0,34","8,09","1887,12","3,53","187,68","7,62","483,71","11,35","29,25","17,13","22,08","-0,41%","1,00","3,55","3,99%","6,09%","-2,10%"
1887-03,"5,67","0,23","0,34","8,09","1887,21","3,55","192,09","7,71","496,71","11,43","29,57","17,47","22,52","-0,10%","1,00","3,56","3,78%","6,10%","-2,33%"
1887-04,"5,80","0,23","0,34","8,09","1887,29","3,56","196,49","7,79","509,78","11,52","29,88","17,82","22,95","-0,49%","1,00","3,57","3,37%","6,28%","-2,90%"
1887-05,"5,90","0,23","0,34","8,09","1887,37","3,57","199,88","7,88","520,27","11,60","30,20","18,08","23,26","-0,76%","1,00","3,57","3,41%","6,45%","-3,04%"
1887-06,"5,73","0,24","0,35","7,99","1887,46","3,58","196,43","8,06","513,04","11,83","30,89","17,71","22,78","-0,23%","1,00","3,62","4,06%","6,34%","-2,28%"
1887-07,"5,59","0,24","0,35","7,90","1887,54","3,60","193,94","8,24","508,33","12,06","31,60","17,43","22,42","-0,37%","1,00","3,67","4,65%","6,22%","-1,58%"
1887-08,"5,45","0,24","0,35","7,99","1887,62","3,61","186,83","8,23","491,50","12,00","31,56","16,74","21,52","0,35%","1,00","3,64","5,23%","5,89%","-0,66%"
1887-09,"5,38","0,24","0,35","7,90","1887,71","3,62","186,65","8,41","492,87","12,23","32,29","16,68","21,43","0,34%","1,00","3,69","5,43%","5,47%","-0,05%"
1887-10,"5,20","0,25","0,36","7,99","1887,79","3,63","178,26","8,40","472,56","12,17","32,26","15,88","20,41","0,74%","1,00","3,65","5,71%","5,76%","-0,05%"
1887-11,"5,30","0,25","0,36","8,09","1887,87","3,65","179,55","8,38","477,83","12,11","32,23","15,95","20,50","1,01%","1,00","3,61","5,25%","5,90%","-0,65%"
1887-12,"5,27","0,25","0,36","8,28","1887,96","3,66","174,43","8,27","466,04","11,92","31,84","15,46","19,86","1,43%","1,00","3,54","5,77%","6,16%","-0,39%"
1888-01,"5,31","0,25","0,35","8,37","1888,04","3,67","173,76","8,13","466,05","11,51","30,87","15,36","19,73","1,87%","1,00","3,51","6,09%","6,29%","-0,21%"
1888-02,"5,28","0,25","0,34","8,28","1888,12","3,65","174,76","8,17","470,57","11,36","30,60","15,42","19,81","1,85%","1,00","3,56","5,85%","6,02%","-0,17%"
1888-03,"5,08","0,25","0,34","8,28","1888,21","3,63","168,14","8,11","454,57","11,09","29,98","14,81","19,03","2,35%","1,00","3,58","5,76%","6,02%","-0,26%"
1888-04,"5,10","0,24","0,33","8,18","1888,29","3,62","170,77","8,15","463,50","10,94","29,69","15,02","19,30","2,26%","1,00","3,64","5,40%","5,90%","-0,49%"
1888-05,"5,17","0,24","0,32","8,09","1888,37","3,60","175,15","8,19","477,24","10,78","29,38","15,39","19,77","2,33%","1,00","3,70","5,08%","5,06%","0,03%"
1888-06,"5,01","0,24","0,31","7,99","1888,46","3,58","171,75","8,23","469,84","10,63","29,07","15,08","19,38","2,59%","1,00","3,76","6,41%","5,65%","0,76%"
1888-07,"5,14","0,24","0,30","8,09","1888,54","3,56","174,13","8,07","478,20","10,22","28,07","15,28","19,64","2,53%","1,00","3,73","6,45%","5,92%","0,52%"
1888-08,"5,25","0,24","0,29","8,09","1888,62","3,54","177,86","8,02","490,27","9,94","27,39","15,60","20,05","2,30%","1,00","3,75","6,60%","5,92%","0,68%"
1888-09,"5,38","0,24","0,29","8,09","1888,71","3,52","182,26","7,96","504,24","9,66","26,71","15,99","20,54","2,16%","1,00","3,76","6,32%","5,92%","0,40%"
1888-10,"5,35","0,23","0,28","8,18","1888,79","3,51","179,14","7,81","497,40","9,27","25,73","15,72","20,19","2,52%","1,00","3,74","6,27%","6,04%","0,23%"
1888-11,"5,24","0,23","0,27","8,28","1888,87","3,49","173,44","7,67","483,35","8,88","24,75","15,22","19,56","2,97%","1,00","3,71","6,96%","6,17%","0,79%"
1888-12,"5,14","0,23","0,26","8,28","1888,96","3,47","170,13","7,61","475,89","8,61","24,07","14,95","19,21","3,34%","1,00","3,73","7,65%","6,02%","1,63%"
1889-01,"5,24","0,23","0,26","7,99","1889,04","3,45","179,63","7,86","504,31","9,03","25,34","15,80","20,31","2,53%","1,00","3,88","7,84%","5,64%","2,20%"
1889-02,"5,30","0,23","0,27","7,90","1889,12","3,45","183,88","7,92","518,08","9,25","26,07","16,19","20,81","2,14%","1,00","3,93","7,68%","5,22%","2,47%"
1889-03,"5,19","0,23","0,27","7,80","1889,21","3,45","182,26","7,99","515,39","9,48","26,81","16,07","20,65","2,19%","1,00","3,99","7,92%","5,08%","2,84%"
1889-04,"5,18","0,23","0,27","7,80","1889,29","3,44","181,91","7,96","516,28","9,60","27,24","16,05","20,63","2,31%","1,00","4,01","7,92%","4,93%","2,99%"
1889-05,"5,32","0,23","0,28","7,61","1889,37","3,44","191,49","8,13","545,41","9,96","28,37","16,92","21,73","1,75%","1,00","4,12","6,90%","4,66%","2,24%"
1889-06,"5,41","0,23","0,28","7,61","1889,46","3,44","194,73","8,10","556,56","10,08","28,81","17,22","22,11","1,77%","1,00","4,13","6,33%","4,51%","1,82%"
1889-07,"5,30","0,22","0,28","7,61","1889,54","3,44","190,77","8,07","547,16","10,20","29,25","16,89","21,68","1,77%","1,00","4,15","6,76%","4,36%","2,39%"
1889-08,"5,37","0,22","0,29","7,61","1889,62","3,43","193,29","8,04","556,31","10,32","29,70","17,13","21,97","1,68%","1,00","4,16","6,74%","4,22%","2,52%"
1889-09,"5,50","0,22","0,29","7,71","1889,71","3,43","195,53","7,91","564,64","10,31","29,77","17,35","22,24","1,40%","1,00","4,12","6,09%","3,94%","2,14%"
1889-10,"5,40","0,22","0,29","7,71","1889,79","3,43","191,97","7,88","556,27","10,43","30,21","17,05","21,84","0,96%","1,00","4,13","6,09%","3,80%","2,29%"
1889-11,"5,35","0,22","0,30","7,71","1889,87","3,43","190,20","7,85","553,02","10,55","30,67","16,91","21,64","0,50%","1,00","4,14","6,25%","3,67%","2,58%"
1889-12,"5,32","0,22","0,30","7,80","1889,96","3,42","186,82","7,73","545,08","10,54","30,74","16,61","21,25","0,44%","1,00","4,11","5,56%","3,66%","1,90%"
1890-01,"5,38","0,22","0,30","7,61","1890,04","3,42","193,65","7,92","566,93","10,77","31,53","17,22","22,02","-0,30%","1,00","4,22","5,32%","3,40%","1,92%"
1890-02,"5,32","0,22","0,30","7,61","1890,12","3,44","191,49","7,92","562,54","10,74","31,54","17,03","21,76","-0,25%","1,00","4,23","5,49%","3,29%","2,20%"
1890-03,"5,28","0,22","0,30","7,61","1890,21","3,45","190,05","7,92","560,25","10,71","31,57","16,90","21,58","-0,31%","1,00","4,23","5,65%","3,31%","2,35%"
1890-04,"5,39","0,22","0,30","7,61","1890,29","3,47","194,01","7,92","573,87","10,68","31,59","17,26","22,02","-0,08%","1,00","4,24","5,57%","3,32%","2,25%"
1890-05,"5,62","0,22","0,30","7,71","1890,37","3,49","199,80","7,82","592,90","10,52","31,21","17,79","22,68","0,15%","1,00","4,19","5,00%","3,71%","1,29%"
1890-06,"5,58","0,22","0,30","7,71","1890,46","3,50","198,37","7,82","590,61","10,49","31,22","17,68","22,53","0,36%","1,00","4,20","4,89%","3,86%","1,04%"
1890-07,"5,54","0,22","0,29","7,71","1890,54","3,52","196,95","7,82","588,32","10,46","31,24","17,59","22,38","0,38%","1,00","4,21","4,84%","3,74%","1,10%"
1890-08,"5,41","0,22","0,29","7,99","1890,62","3,54","185,46","7,54","555,87","10,05","30,14","16,60","21,10","1,06%","1,00","4,06","5,75%","4,26%","1,49%"
1890-09,"5,32","0,22","0,29","8,09","1890,71","3,55","180,23","7,45","542,06","9,91","29,80","16,17","20,54","1,22%","1,00","4,02","5,68%","4,27%","1,40%"
1890-10,"5,08","0,22","0,29","8,09","1890,79","3,57","172,10","7,45","519,47","9,88","29,83","15,48","19,65","1,48%","1,00","4,03","6,68%","4,42%","2,26%"
1890-11,"4,71","0,22","0,29","7,90","1890,87","3,59","163,41","7,63","495,16","10,09","30,57","14,75","18,70","1,45%","1,00","4,13","8,04%","4,18%","3,86%"
1890-12,"4,60","0,22","0,29","7,90","1890,96","3,60","159,59","7,63","485,52","10,06","30,61","14,44","18,31","1,47%","1,00","4,14","9,07%","4,33%","4,74%"
1891-01,"4,84","0,22","0,29","7,80","1891,04","3,62","169,97","7,73","519,04","10,33","31,55","15,43","19,55","0,99%","1,00","4,20","8,55%","4,08%","4,47%"
1891-02,"4,90","0,22","0,30","7,90","1891,12","3,62","170,00","7,63","521,09","10,35","31,72","15,48","19,59","1,00%","1,00","4,16","8,96%","4,33%","4,63%"
1891-03,"4,81","0,22","0,30","7,99","1891,21","3,62","164,89","7,54","507,36","10,37","31,91","15,05","19,04","1,30%","1,00","4,12","9,67%","4,44%","5,23%"
1891-04,"4,97","0,22","0,31","8,09","1891,29","3,62","168,37","7,45","519,98","10,39","32,09","15,41","19,47","1,16%","1,00","4,09","10,46%","4,69%","5,78%"
1891-05,"4,95","0,22","0,31","7,99","1891,37","3,61","169,69","7,54","525,99","10,65","33,03","15,57","19,66","1,08%","1,00","4,15","9,80%","4,55%","5,25%"
1891-06,"4,85","0,22","0,32","7,80","1891,46","3,61","170,32","7,73","529,93","11,06","34,42","15,66","19,76","0,81%","1,00","4,26","10,80%","4,29%","6,51%"
1891-07,"4,77","0,22","0,32","7,71","1891,54","3,61","169,58","7,82","529,65","11,35","35,44","15,62","19,69","0,61%","1,00","4,33","9,94%","4,02%","5,92%"
1891-08,"4,93","0,22","0,32","7,71","1891,62","3,61","175,27","7,82","549,45","11,49","36,03","16,16","20,36","0,20%","1,00","4,34","9,59%","3,88%","5,71%"
1891-09,"5,33","0,22","0,33","7,61","1891,71","3,61","191,85","7,92","603,53","11,79","37,08","17,71","22,28","-0,83%","1,00","4,41","8,41%","3,61%","4,80%"
1891-10,"5,33","0,22","0,33","7,61","1891,79","3,61","191,85","7,92","605,60","11,94","37,69","17,72","22,26","-0,92%","1,00","4,42","8,29%","3,60%","4,69%"
1891-11,"5,25","0,22","0,34","7,52","1891,87","3,60","191,37","8,02","606,17","12,24","38,77","17,67","22,19","-0,93%","1,00","4,49","8,41%","3,33%","5,08%"
1891-12,"5,41","0,22","0,34","7,52","1891,96","3,60","197,20","8,02","626,76","12,39","39,39","18,21","22,83","-1,10%","1,00","4,51","7,78%","3,20%","4,59%"
1892-01,"5,51","0,22","0,34","7,33","1892,04","3,60","206,06","8,29","657,13","12,81","40,85","19,02","23,82","-1,58%","1,00","4,64","7,66%","3,04%","4,62%"
1892-02,"5,52","0,22","0,35","7,33","1892,12","3,61","206,44","8,35","660,54","12,90","41,28","19,04","23,81","-1,69%","1,00","4,65","7,74%","3,04%","4,69%"
1892-03,"5,58","0,23","0,35","7,14","1892,21","3,63","214,24","8,64","687,83","13,34","42,84","19,74","24,66","-2,14%","1,00","4,78","7,35%","2,77%","4,58%"
1892-04,"5,57","0,23","0,35","7,04","1892,29","3,64","216,75","8,82","698,23","13,62","43,87","19,94","24,88","-2,42%","1,00","4,86","7,45%","2,51%","4,95%"
1892-05,"5,57","0,23","0,35","7,04","1892,37","3,65","216,75","8,88","700,62","13,72","44,34","19,91","24,81","-2,51%","1,00","4,87","7,30%","2,38%","4,91%"
1892-06,"5,54","0,23","0,36","7,04","1892,46","3,66","215,58","8,95","699,25","13,81","44,81","19,77","24,60","-2,58%","1,00","4,88","7,16%","2,26%","4,90%"
1892-07,"5,54","0,23","0,36","7,23","1892,54","3,68","209,91","8,78","683,23","13,55","44,09","19,21","23,88","-2,10%","1,00","4,76","7,69%","2,53%","5,15%"
1892-08,"5,62","0,23","0,36","7,33","1892,62","3,69","210,17","8,72","686,46","13,46","43,97","19,20","23,85","-2,07%","1,00","4,70","8,08%","2,79%","5,29%"
1892-09,"5,48","0,24","0,36","7,33","1892,71","3,70","204,94","8,79","671,75","13,56","44,44","18,69","23,19","-1,68%","1,00","4,71","8,25%","2,67%","5,58%"
1892-10,"5,59","0,24","0,37","7,33","1892,79","3,71","209,05","8,85","687,65","13,65","44,90","19,04","23,60","-1,70%","1,00","4,72","6,96%","1,97%","4,98%"
1892-11,"5,57","0,24","0,37","7,52","1892,87","3,73","203,03","8,69","670,23","13,40","44,22","18,46","22,86","-1,21%","1,00","4,61","7,20%","2,57%","4,63%"
1892-12,"5,51","0,24","0,37","7,61","1892,96","3,74","198,33","8,64","657,09","13,32","44,12","18,01","22,28","-0,87%","1,00","4,57","7,08%","2,59%","4,50%"
1893-01,"5,61","0,24","0,36","7,90","1893,04","3,75","194,63","8,35","647,14","12,52","41,62","17,66","21,82","-0,41%","1,00","4,41","7,70%","2,85%","4,85%"
1893-02,"5,51","0,24","0,35","7,99","1893,12","3,75","188,89","8,29","630,34","12,06","40,23","17,13","21,15","-0,21%","1,00","4,37","7,95%","2,96%","4,99%"
1893-03,"5,31","0,24","0,34","7,80","1893,21","3,74","186,47","8,52","624,64","12,03","40,29","16,90","20,86","-0,27%","1,00","4,49","8,02%","3,04%","4,98%"
1893-04,"5,31","0,24","0,33","7,71","1893,29","3,74","188,78","8,65","634,77","11,85","39,84","17,10","21,10","-0,36%","1,00","4,57","7,43%","2,90%","4,53%"
1893-05,"4,84","0,24","0,32","7,61","1893,37","3,73","174,22","8,79","588,28","11,67","39,41","15,78","19,47","0,11%","1,00","4,64","8,33%","2,99%","5,34%"
1893-06,"4,61","0,25","0,32","7,42","1893,46","3,73","170,19","9,04","577,24","11,63","39,44","15,42","19,03","0,30%","1,00","4,77","7,96%","2,72%","5,24%"
1893-07,"4,18","0,25","0,31","7,23","1893,54","3,73","158,38","9,31","539,80","11,59","39,49","14,35","17,73","0,73%","1,00","4,92","8,22%","2,44%","5,79%"
1893-08,"4,08","0,25","0,30","6,95","1893,62","3,72","160,94","9,73","551,30","11,70","40,09","14,59","18,03","0,23%","1,00","5,14","7,69%","2,01%","5,68%"
1893-09,"4,37","0,25","0,29","7,23","1893,71","3,72","165,58","9,38","569,86","10,89","37,49","15,01","18,57","0,53%","1,00","4,95","7,00%","2,29%","4,70%"
1893-10,"4,50","0,25","0,28","7,33","1893,79","3,71","168,29","9,29","581,85","10,41","35,98","15,27","18,90","0,55%","1,00","4,90","6,59%","2,53%","4,06%"
1893-11,"4,57","0,25","0,27","7,14","1893,87","3,71","175,46","9,57","609,42","10,34","35,90","15,94","19,74","0,13%","1,00","5,05","6,31%","2,37%","3,94%"
1893-12,"4,41","0,25","0,26","7,04","1893,96","3,70","171,61","9,73","598,84","10,12","35,31","15,61","19,34","0,03%","1,00","5,14","7,02%","2,22%","4,81%"
1894-01,"4,32","0,25","0,25","6,85","1894,04","3,70","172,78","9,87","605,79","10,07","35,30","15,74","19,52","-0,28%","1,00","5,30","6,88%","1,69%","5,19%"
1894-02,"4,38","0,24","0,24","6,76","1894,12","3,68","177,64","9,87","625,73","9,87","34,76","16,20","20,11","-0,58%","1,00","5,40","6,04%","1,29%","4,76%"
1894-03,"4,51","0,24","0,24","6,57","1894,21","3,66","188,22","10,02","665,92","9,81","34,70","17,19","21,34","-1,19%","1,00","5,58","5,52%","1,09%","4,43%"
1894-04,"4,57","0,24","0,23","6,57","1894,29","3,64","190,72","9,88","677,69","9,46","33,62","17,43","21,66","-1,05%","1,00","5,61","5,76%","1,18%","4,58%"
1894-05,"4,40","0,23","0,22","6,57","1894,37","3,62","183,63","9,74","655,37","9,11","32,52","16,81","20,90","-0,61%","1,00","5,63","6,18%","1,39%","4,79%"
1894-06,"4,34","0,23","0,21","6,57","1894,46","3,60","181,12","9,60","649,28","8,76","31,42","16,61","20,66","-0,52%","1,00","5,66","6,34%","1,37%","4,97%"
1894-07,"4,25","0,23","0,20","6,57","1894,54","3,58","177,37","9,46","638,65","8,42","30,31","16,29","20,29","-0,28%","1,00","5,69","6,99%","1,34%","5,65%"
1894-08,"4,41","0,22","0,19","6,76","1894,62","3,56","178,86","9,06","646,74","7,84","28,35","16,46","20,51","-0,04%","1,00","5,55","7,13%","1,49%","5,64%"
1894-09,"4,48","0,22","0,19","6,85","1894,71","3,54","179,18","8,80","650,53","7,40","26,86","16,52","20,61","0,20%","1,00","5,50","7,45%","1,49%","5,95%"
1894-10,"4,34","0,22","0,18","6,66","1894,79","3,52","178,54","8,91","650,91","7,27","26,50","16,50","20,60","0,06%","1,00","5,68","8,09%","1,18%","6,91%"
1894-11,"4,34","0,21","0,17","6,66","1894,87","3,50","178,54","8,77","653,57","6,92","25,34","16,54","20,67","0,28%","1,00","5,71","8,41%","0,93%","7,48%"
1894-12,"4,30","0,21","0,16","6,57","1894,96","3,48","179,45","8,76","659,61","6,68","24,54","16,67","20,86","0,23%","1,00","5,82","8,45%","0,76%","7,68%"
1895-01,"4,25","0,21","0,17","6,57","1895,04","3,46","177,37","8,69","654,60","6,99","25,80","16,52","20,69","0,30%","1,00","5,85","8,80%","0,74%","8,06%"
1895-02,"4,19","0,21","0,18","6,57","1895,12","3,47","174,86","8,63","648,01","7,30","27,06","16,33","20,47","0,25%","1,00","5,86","9,41%","0,75%","8,65%"
1895-03,"4,19","0,21","0,18","6,57","1895,21","3,48","174,86","8,56","650,65","7,62","28,34","16,36","20,53","0,45%","1,00","5,87","9,83%","0,88%","8,94%"
1895-04,"4,37","0,20","0,19","6,85","1895,29","3,50","174,78","8,13","652,85","7,60","28,38","16,39","20,58","0,73%","1,00","5,63","9,69%","1,33%","8,36%"
1895-05,"4,61","0,20","0,20","6,95","1895,37","3,51","181,85","7,96","681,75","7,79","29,21","17,08","21,46","0,84%","1,00","5,57","8,82%","1,59%","7,23%"
1895-06,"4,70","0,20","0,21","7,04","1895,46","3,52","182,89","7,78","688,10","7,98","30,01","17,21","21,63","1,15%","1,00","5,50","8,88%","1,75%","7,14%"
1895-07,"4,72","0,20","0,21","6,95","1895,54","3,53","186,19","7,82","702,94","8,38","31,65","17,55","22,06","0,78%","1,00","5,59","9,02%","1,62%","7,40%"
1895-08,"4,79","0,20","0,22","6,85","1895,62","3,54","191,57","7,87","725,75","8,80","33,33","18,07","22,73","0,46%","1,00","5,68","8,98%","1,38%","7,60%"
1895-09,"4,82","0,20","0,23","6,85","1895,71","3,55","192,77","7,80","732,76","9,10","34,59","18,20","22,89","0,53%","1,00","5,69","9,06%","1,51%","7,56%"
